datetime,open,high,low,close,volume,symbol
2026-01-26 00:00:00,824.07,825.77,816.11,817.61,6523029,SBIN
2026-01-26 00:00:00,2713.41,2719.01,2687.18,2692.15,6523029,RELIANCE
2026-01-26 00:00:00,1004.97,1007.04,995.25,997.09,6523029,PARAGON
2026-01-27 00:00:00,822.29,834.72,815.14,818.73,4474830,SBIN
2026-01-27 00:00:00,2707.53,2748.46,2684.01,2695.83,4474830,RELIANCE
2026-01-27 00:00:00,1002.79,1017.95,994.08,998.46,4474830,PARAGON
2026-01-28 00:00:00,821.98,845.52,800.77,828.15,4437712,SBIN
2026-01-28 00:00:00,2706.53,2784.02,2636.67,2726.83,4437712,RELIANCE
2026-01-28 00:00:00,1002.42,1031.12,976.55,1009.94,4437712,PARAGON
2026-01-29 00:00:00,816.49,825.62,807.84,821.8,2860379,SBIN
2026-01-29 00:00:00,2688.44,2718.51,2659.96,2705.93,2860379,RELIANCE
2026-01-29 00:00:00,995.72,1006.86,985.17,1002.2,2860379,PARAGON
2026-01-30 00:00:00,820.55,838.08,813.86,828.57,5110922,SBIN
2026-01-30 00:00:00,2701.82,2759.53,2679.78,2728.23,5110922,RELIANCE
2026-01-30 00:00:00,1000.68,1022.05,992.51,1010.45,5110922,PARAGON
